tv_ticker,exchange,local_symbol,vendor_symbol,mcap_band,mcap_decile_file,us_listed,symbol_needs_manual_map
NASDAQ:MESH,NASDAQ,MESH,MESH,$589M-299M,8,Y,N
NASDAQ:TMS,NASDAQ,TMS,TMS,$589M-299M,8,Y,N
TSX:CPKR,TSX,CPKR,CPKR.TO,$589M-299M,8,N,N
TSX:CFW,TSX,CFW,CFW.TO,$589M-299M,8,N,N
NYSE:SOC,NYSE,SOC,SOC,$589M-299M,8,Y,N
ASX:LIC,ASX,LIC,LIC.AX,$589M-299M,8,N,N
NASDAQ:HNST,NASDAQ,HNST,HNST,$589M-299M,8,Y,N
NASDAQ:CBIO,NASDAQ,CBIO,CBIO,$589M-299M,8,Y,N
NASDAQ:CRNC,NASDAQ,CRNC,CRNC,$589M-299M,8,Y,N
NASDAQ:PACB,NASDAQ,PACB,PACB,$589M-299M,8,Y,N
KRX:006650,KRX,006650,,$589M-299M,8,N,Y
NASDAQ:CCRN,NASDAQ,CCRN,CCRN,$589M-299M,8,Y,N
NASDAQ:SLDP,NASDAQ,SLDP,SLDP,$589M-299M,8,Y,N
KRX:253450,KRX,253450,,$589M-299M,8,N,Y
NASDAQ:NEWT,NASDAQ,NEWT,NEWT,$589M-299M,8,Y,N
NASDAQ:GRVY,NASDAQ,GRVY,GRVY,$589M-299M,8,Y,N
NYSE:BBW,NYSE,BBW,BBW,$589M-299M,8,Y,N
AMEX:RLGT,AMEX,RLGT,RLGT,$589M-299M,8,Y,N
NASDAQ:ASTL,NASDAQ,ASTL,ASTL,$589M-299M,8,Y,N
NYSE:BOC,NYSE,BOC,BOC,$589M-299M,8,Y,N
NYSE:SGU,NYSE,SGU,SGU,$589M-299M,8,Y,N
NASDAQ:PLBC,NASDAQ,PLBC,PLBC,$589M-299M,8,Y,N
TSX:FTG,TSX,FTG,FTG.TO,$589M-299M,8,N,N
TSX:CGO,TSX,CGO,CGO.TO,$589M-299M,8,N,N
TSX:AI,TSX,AI,AI.TO,$589M-299M,8,N,N
NASDAQ:PRTC,NASDAQ,PRTC,PRTC,$589M-299M,8,Y,N
NASDAQ:REAX,NASDAQ,REAX,REAX,$589M-299M,8,Y,N
NYSE:OEC,NYSE,OEC,OEC,$589M-299M,8,Y,N
ASX:TCG,ASX,TCG,TCG.AX,$589M-299M,8,N,N
NYSE:FPI,NYSE,FPI,FPI,$589M-299M,8,Y,N
NASDAQ:WILC,NASDAQ,WILC,WILC,$589M-299M,8,Y,N
KRX:453340,KRX,453340,,$589M-299M,8,N,Y
KRX:001680,KRX,001680,,$589M-299M,8,N,Y
NASDAQ:BCAR,NASDAQ,BCAR,BCAR,$589M-299M,8,Y,N
KRX:383800,KRX,383800,,$589M-299M,8,N,Y
KRX:005880,KRX,005880,,$589M-299M,8,N,Y
NASDAQ:CDRO,NASDAQ,CDRO,CDRO,$589M-299M,8,Y,N
NYSE:CAL,NYSE,CAL,CAL,$589M-299M,8,Y,N
NASDAQ:FMAO,NASDAQ,FMAO,FMAO,$589M-299M,8,Y,N
KRX:094800,KRX,094800,,$589M-299M,8,N,Y
NASDAQ:ULH,NASDAQ,ULH,ULH,$589M-299M,8,Y,N
NASDAQ:GEVO,NASDAQ,GEVO,GEVO,$589M-299M,8,Y,N
KRX:093050,KRX,093050,,$589M-299M,8,N,Y
NYSE:SMC,NYSE,SMC,SMC,$589M-299M,8,Y,N
NYSE:BNED,NYSE,BNED,BNED,$589M-299M,8,Y,N
NASDAQ:CLFD,NASDAQ,CLFD,CLFD,$589M-299M,8,Y,N
NASDAQ:PBYI,NASDAQ,PBYI,PBYI,$589M-299M,8,Y,N
NYSE:SI,NYSE,SI,SI,$589M-299M,8,Y,N
TSX:FVL,TSX,FVL,FVL.TO,$589M-299M,8,N,N
TSX:MRD,TSX,MRD,MRD.TO,$589M-299M,8,N,N
NASDAQ:GCGR,NASDAQ,GCGR,GCGR,$589M-299M,8,Y,N
NYSE:USNA,NYSE,USNA,USNA,$589M-299M,8,Y,N
NASDAQ:KFII,NASDAQ,KFII,KFII,$589M-299M,8,Y,N
KRX:048410,KRX,048410,,$589M-299M,8,N,Y
KRX:102710,KRX,102710,,$589M-299M,8,N,Y
KRX:069260,KRX,069260,,$589M-299M,8,N,Y
NASDAQ:ASMB,NASDAQ,ASMB,ASMB,$589M-299M,8,Y,N
NASDAQ:CZNC,NASDAQ,CZNC,CZNC,$589M-299M,8,Y,N
NASDAQ:PCB,NASDAQ,PCB,PCB,$589M-299M,8,Y,N
NASDAQ:XRPN,NASDAQ,XRPN,XRPN,$589M-299M,8,Y,N
NASDAQ:NNNN,NASDAQ,NNNN,NNNN,$589M-299M,8,Y,N
KRX:347700,KRX,347700,,$589M-299M,8,N,Y
ASX:GWA,ASX,GWA,GWA.AX,$589M-299M,8,N,N
ASX:AYA,ASX,AYA,AYA.AX,$589M-299M,8,N,N
KRX:114090,KRX,114090,,$589M-299M,8,N,Y
TSX:CHR,TSX,CHR,CHR.TO,$589M-299M,8,N,N
TSX:LCFS,TSX,LCFS,LCFS.TO,$589M-299M,8,N,N
KRX:090460,KRX,090460,,$589M-299M,8,N,Y
KRX:094170,KRX,094170,,$589M-299M,8,N,Y
NASDAQ:KMDA,NASDAQ,KMDA,KMDA,$589M-299M,8,Y,N
NASDAQ:VSTM,NASDAQ,VSTM,VSTM,$589M-299M,8,Y,N
NASDAQ:CCAP,NASDAQ,CCAP,CCAP,$589M-299M,8,Y,N
KRX:439960,KRX,439960,,$589M-299M,8,N,Y
NYSE:AVBC,NYSE,AVBC,AVBC,$589M-299M,8,Y,N
NYSE:BRCC,NYSE,BRCC,BRCC,$589M-299M,8,Y,N
NYSE:HTT,NYSE,HTT,HTT,$589M-299M,8,Y,N
KRX:005180,KRX,005180,,$589M-299M,8,N,Y
NYSE:HVT,NYSE,HVT,HVT,$589M-299M,8,Y,N
KRX:052400,KRX,052400,,$589M-299M,8,N,Y
NYSE:PSFE,NYSE,PSFE,PSFE,$589M-299M,8,Y,N
KRX:484870,KRX,484870,,$589M-299M,8,N,Y
NASDAQ:RMNI,NASDAQ,RMNI,RMNI,$589M-299M,8,Y,N
KRX:056190,KRX,056190,,$589M-299M,8,N,Y
ASX:L1G,ASX,L1G,L1G.AX,$589M-299M,8,N,N
ASX:SRV,ASX,SRV,SRV.AX,$589M-299M,8,N,N
ASX:SHV,ASX,SHV,SHV.AX,$589M-299M,8,N,N
ASX:JAV,ASX,JAV,JAV.AX,$589M-299M,8,N,N
NYSE:CINT,NYSE,CINT,CINT,$589M-299M,8,Y,N
NASDAQ:MCFT,NASDAQ,MCFT,MCFT,$589M-299M,8,Y,N
NASDAQ:HELP,NASDAQ,HELP,HELP,$589M-299M,8,Y,N
NASDAQ:FLXS,NASDAQ,FLXS,FLXS,$589M-299M,8,Y,N
KRX:023160,KRX,023160,,$589M-299M,8,N,Y
NYSE:AEXA,NYSE,AEXA,AEXA,$589M-299M,8,Y,N
KRX:014820,KRX,014820,,$589M-299M,8,N,Y
KRX:002840,KRX,002840,,$589M-299M,8,N,Y
NASDAQ:NATH,NASDAQ,NATH,NATH,$589M-299M,8,Y,N
NASDAQ:SHOE,NASDAQ,SHOE,SHOE,$589M-299M,8,Y,N
NYSE:GCO,NYSE,GCO,GCO,$589M-299M,8,Y,N
KRX:003620,KRX,003620,,$589M-299M,8,N,Y
NASDAQ:CCIX,NASDAQ,CCIX,CCIX,$589M-299M,8,Y,N
NYSE:SAV,NYSE,SAV,SAV,$589M-299M,8,Y,N
NASDAQ:ALTO,NASDAQ,ALTO,ALTO,$589M-299M,8,Y,N
NASDAQ:LSAK,NASDAQ,LSAK,LSAK,$589M-299M,8,Y,N
NASDAQ:IMXI,NASDAQ,IMXI,IMXI,$589M-299M,8,Y,N
ASX:FPR,ASX,FPR,FPR.AX,$589M-299M,8,N,N
ASX:RG1,ASX,RG1,RG1.AX,$589M-299M,8,N,N
ASX:IEL,ASX,IEL,IEL.AX,$589M-299M,8,N,N
ASX:LRV,ASX,LRV,LRV.AX,$589M-299M,8,N,N
ASX:CWP,ASX,CWP,CWP.AX,$589M-299M,8,N,N
KRX:268280,KRX,268280,,$589M-299M,8,N,Y
TSX:FSZ,TSX,FSZ,FSZ.TO,$589M-299M,8,N,N
NASDAQ:BBCQ,NASDAQ,BBCQ,BBCQ,$589M-299M,8,Y,N
NYSE:CWH,NYSE,CWH,CWH,$589M-299M,8,Y,N
NASDAQ:GPAT,NASDAQ,GPAT,GPAT,$589M-299M,8,Y,N
NASDAQ:AQST,NASDAQ,AQST,AQST,$589M-299M,8,Y,N
NYSE:EBS,NYSE,EBS,EBS,$589M-299M,8,Y,N
KRX:050890,KRX,050890,,$589M-299M,8,N,Y
NYSE:ENHA,NYSE,ENHA,ENHA,$589M-299M,8,Y,N
NASDAQ:FBYD,NASDAQ,FBYD,FBYD,$589M-299M,8,Y,N
NASDAQ:TACO,NASDAQ,TACO,TACO,$589M-299M,8,Y,N
NYSE:VHI,NYSE,VHI,VHI,$589M-299M,8,Y,N
NASDAQ:FRST,NASDAQ,FRST,FRST,$589M-299M,8,Y,N
NASDAQ:ALF,NASDAQ,ALF,ALF,$589M-299M,8,Y,N
NASDAQ:MGPI,NASDAQ,MGPI,MGPI,$589M-299M,8,Y,N
NASDAQ:GUAC,NASDAQ,GUAC,GUAC,$589M-299M,8,Y,N
NASDAQ:TMCR,NASDAQ,TMCR,TMCR,$589M-299M,8,Y,N
KRX:222080,KRX,222080,,$589M-299M,8,N,Y
NASDAQ:CGC,NASDAQ,CGC,CGC,$589M-299M,8,Y,N
NASDAQ:SOHU,NASDAQ,SOHU,SOHU,$589M-299M,8,Y,N
ASX:MIR,ASX,MIR,MIR.AX,$589M-299M,8,N,N
ASX:DUR,ASX,DUR,DUR.AX,$589M-299M,8,N,N
KRX:001060,KRX,001060,,$589M-299M,8,N,Y
NYSE:RNGR,NYSE,RNGR,RNGR,$589M-299M,8,Y,N
NASDAQ:ZKP,NASDAQ,ZKP,ZKP,$589M-299M,8,Y,N
NYSE:RM,NYSE,RM,RM,$589M-299M,8,Y,N
NYSE:MTAL,NYSE,MTAL,MTAL,$589M-299M,8,Y,N
NASDAQ:PKBK,NASDAQ,PKBK,PKBK,$589M-299M,8,Y,N
NYSE:GTN,NYSE,GTN,GTN,$589M-299M,8,Y,N
NASDAQ:RDAG,NASDAQ,RDAG,RDAG,$589M-299M,8,Y,N
NASDAQ:GBLI,NASDAQ,GBLI,GBLI,$589M-299M,8,Y,N
NASDAQ:WENN,NASDAQ,WENN,WENN,$589M-299M,8,Y,N
KRX:328130,KRX,328130,,$589M-299M,8,N,Y
TSX:NOA,TSX,NOA,NOA.TO,$589M-299M,8,N,N
TSX:CVVY,TSX,CVVY,CVVY.TO,$589M-299M,8,N,N
NYSE:FCBM,NYSE,FCBM,FCBM,$589M-299M,8,Y,N
NYSE:BBBY,NYSE,BBBY,BBBY,$589M-299M,8,Y,N
NYSE:AIV,NYSE,AIV,AIV,$589M-299M,8,Y,N
NASDAQ:RBBN,NASDAQ,RBBN,RBBN,$589M-299M,8,Y,N
NASDAQ:AVIR,NASDAQ,AVIR,AVIR,$589M-299M,8,Y,N
ASX:CXO,ASX,CXO,CXO.AX,$589M-299M,8,N,N
ASX:TPW,ASX,TPW,TPW.AX,$589M-299M,8,N,N
NASDAQ:MBAV,NASDAQ,MBAV,MBAV,$589M-299M,8,Y,N
NYSE:CVEO,NYSE,CVEO,CVEO,$589M-299M,8,Y,N
KRX:003160,KRX,003160,,$589M-299M,8,N,Y
KRX:010780,KRX,010780,,$589M-299M,8,N,Y
NASDAQ:CNCK,NASDAQ,CNCK,CNCK,$589M-299M,8,Y,N
NASDAQ:MTLS,NASDAQ,MTLS,MTLS,$589M-299M,8,Y,N
NYSE:GNE,NYSE,GNE,GNE,$589M-299M,8,Y,N
NASDAQ:AUTL,NASDAQ,AUTL,AUTL,$589M-299M,8,Y,N
NASDAQ:PERI,NASDAQ,PERI,PERI,$589M-299M,8,Y,N
KRX:007700,KRX,007700,,$589M-299M,8,N,Y
TSX:DTOL,TSX,DTOL,DTOL.TO,$589M-299M,8,N,N
TSX:TF,TSX,TF,TF.TO,$589M-299M,8,N,N
NASDAQ:FNLC,NASDAQ,FNLC,FNLC,$589M-299M,8,Y,N
NYSE:LND,NYSE,LND,LND,$589M-299M,8,Y,N
NASDAQ:EOLS,NASDAQ,EOLS,EOLS,$589M-299M,8,Y,N
NYSE:NOA,NYSE,NOA,NOA,$589M-299M,8,Y,N
NASDAQ:DMAC,NASDAQ,DMAC,DMAC,$589M-299M,8,Y,N
NYSE:FVRR,NYSE,FVRR,FVRR,$589M-299M,8,Y,N
NYSE:JMIA,NYSE,JMIA,JMIA,$589M-299M,8,Y,N
NASDAQ:TRVG,NASDAQ,TRVG,TRVG,$589M-299M,8,Y,N
NASDAQ:PRE,NASDAQ,PRE,PRE,$589M-299M,8,Y,N
NASDAQ:LAND,NASDAQ,LAND,LAND,$589M-299M,8,Y,N
NYSE:ACCO,NYSE,ACCO,ACCO,$589M-299M,8,Y,N
NYSE:SOR,NYSE,SOR,SOR,$589M-299M,8,Y,N
KRX:003300,KRX,003300,,$589M-299M,8,N,Y
NYSE:MZYX,NYSE,MZYX,MZYX,$589M-299M,8,Y,N
NASDAQ:MOBI,NASDAQ,MOBI,MOBI,$589M-299M,8,Y,N
NYSE:AUNA,NYSE,AUNA,AUNA,$589M-299M,8,Y,N
KRX:033240,KRX,033240,,$589M-299M,8,N,Y
KRX:178920,KRX,178920,,$589M-299M,8,N,Y
NASDAQ:ABEO,NASDAQ,ABEO,ABEO,$589M-299M,8,Y,N
KRX:000640,KRX,000640,,$589M-299M,8,N,Y
TSX:PHX,TSX,PHX,PHX.TO,$589M-299M,8,N,N
TSX:ACQ,TSX,ACQ,ACQ.TO,$589M-299M,8,N,N
TSX:ELVA,TSX,ELVA,ELVA.TO,$589M-299M,8,N,N
TSX:DRX,TSX,DRX,DRX.TO,$589M-299M,8,N,N
NASDAQ:SSP,NASDAQ,SSP,SSP,$589M-299M,8,Y,N
NASDAQ:LE,NASDAQ,LE,LE,$589M-299M,8,Y,N
AMEX:NFGC,AMEX,NFGC,NFGC,$589M-299M,8,Y,N
NASDAQ:LPRO,NASDAQ,LPRO,LPRO,$589M-299M,8,Y,N
NYSE:SPIR,NYSE,SPIR,SPIR,$589M-299M,8,Y,N
NASDAQ:SDHI,NASDAQ,SDHI,SDHI,$589M-299M,8,Y,N
NASDAQ:AIBZ,NASDAQ,AIBZ,AIBZ,$589M-299M,8,Y,N
ASX:FGX,ASX,FGX,FGX.AX,$589M-299M,8,N,N
ASX:AMI,ASX,AMI,AMI.AX,$589M-299M,8,N,N
KRX:383310,KRX,383310,,$589M-299M,8,N,Y
NASDAQ:MVBF,NASDAQ,MVBF,MVBF,$589M-299M,8,Y,N
NASDAQ:WEYS,NASDAQ,WEYS,WEYS,$589M-299M,8,Y,N
NASDAQ:SLP,NASDAQ,SLP,SLP,$589M-299M,8,Y,N
NASDAQ:USCB,NASDAQ,USCB,USCB,$589M-299M,8,Y,N
KRX:112040,KRX,112040,,$589M-299M,8,N,Y
KRX:044490,KRX,044490,,$589M-299M,8,N,Y
NASDAQ:ATNI,NASDAQ,ATNI,ATNI,$589M-299M,8,Y,N
NYSE:FCRS,NYSE,FCRS,FCRS,$589M-299M,8,Y,N
NASDAQ:RCKT,NASDAQ,RCKT,RCKT,$589M-299M,8,Y,N
KRX:225570,KRX,225570,,$589M-299M,8,N,Y
KRX:041960,KRX,041960,,$589M-299M,8,N,Y
NASDAQ:LAES,NASDAQ,LAES,LAES,$589M-299M,8,Y,N
NASDAQ:LXEO,NASDAQ,LXEO,LXEO,$589M-299M,8,Y,N
NASDAQ:NECB,NASDAQ,NECB,NECB,$589M-299M,8,Y,N
NASDAQ:GSRV,NASDAQ,GSRV,GSRV,$589M-299M,8,Y,N
NASDAQ:NATR,NASDAQ,NATR,NATR,$589M-299M,8,Y,N
NASDAQ:NEO,NASDAQ,NEO,NEO,$589M-299M,8,Y,N
NYSE:CBAN,NYSE,CBAN,CBAN,$589M-299M,8,Y,N
TSX:TCS,TSX,TCS,TCS.TO,$589M-299M,8,N,N
AMEX:CMCL,AMEX,CMCL,CMCL,$589M-299M,8,Y,N
ASX:DTR,ASX,DTR,DTR.AX,$589M-299M,8,N,N
ASX:SHA,ASX,SHA,SHA.AX,$589M-299M,8,N,N
ASX:A1M,ASX,A1M,A1M.AX,$589M-299M,8,N,N
ASX:UNI,ASX,UNI,UNI.AX,$589M-299M,8,N,N
AMEX:ITRG,AMEX,ITRG,ITRG,$589M-299M,8,Y,N
KRX:017940,KRX,017940,,$589M-299M,8,N,Y
NASDAQ:BCML,NASDAQ,BCML,BCML,$589M-299M,8,Y,N
NYSE:ALUB,NYSE,ALUB,ALUB,$589M-299M,8,Y,N
NASDAQ:DMAA,NASDAQ,DMAA,DMAA,$589M-299M,8,Y,N
NASDAQ:NCMI,NASDAQ,NCMI,NCMI,$589M-299M,8,Y,N
NASDAQ:CCII,NASDAQ,CCII,CCII,$589M-299M,8,Y,N
NASDAQ:OTLY,NASDAQ,OTLY,OTLY,$589M-299M,8,Y,N
NASDAQ:TACH,NASDAQ,TACH,TACH,$589M-299M,8,Y,N
NASDAQ:UPB,NASDAQ,UPB,UPB,$589M-299M,8,Y,N
NASDAQ:IPCX,NASDAQ,IPCX,IPCX,$589M-299M,8,Y,N
KRX:037460,KRX,037460,,$589M-299M,8,N,Y
NASDAQ:OTGA,NASDAQ,OTGA,OTGA,$589M-299M,8,Y,N
NYSE:FPH,NYSE,FPH,FPH,$589M-299M,8,Y,N
NASDAQ:BETR,NASDAQ,BETR,BETR,$589M-299M,8,Y,N
TSX:DGS,TSX,DGS,DGS.TO,$589M-299M,8,N,N
NASDAQ:ACAA,NASDAQ,ACAA,ACAA,$589M-299M,8,Y,N
KRX:067160,KRX,067160,,$589M-299M,8,N,Y
KRX:046890,KRX,046890,,$589M-299M,8,N,Y
ASX:SBM,ASX,SBM,SBM.AX,$589M-299M,8,N,N
ASX:FML,ASX,FML,FML.AX,$589M-299M,8,N,N
ASX:BOE,ASX,BOE,BOE.AX,$589M-299M,8,N,N
NASDAQ:STRT,NASDAQ,STRT,STRT,$589M-299M,8,Y,N
NASDAQ:KBON,NASDAQ,KBON,KBON,$589M-299M,8,Y,N
NASDAQ:KCHV,NASDAQ,KCHV,KCHV,$589M-299M,8,Y,N
NYSE:AII,NYSE,AII,AII,$589M-299M,8,Y,N
NYSE:BKKT,NYSE,BKKT,BKKT,$589M-299M,8,Y,N
NASDAQ:CHMG,NASDAQ,CHMG,CHMG,$589M-299M,8,Y,N
KRX:100840,KRX,100840,,$589M-299M,8,N,Y
NYSE:XPER,NYSE,XPER,XPER,$589M-299M,8,Y,N
NASDAQ:ARCI,NASDAQ,ARCI,ARCI,$589M-299M,8,Y,N
KRX:336370,KRX,336370,,$589M-299M,8,N,Y
NYSE:KNOP,NYSE,KNOP,KNOP,$589M-299M,8,Y,N
KRX:052020,KRX,052020,,$589M-299M,8,N,Y
KRX:016380,KRX,016380,,$589M-299M,8,N,Y
KRX:101160,KRX,101160,,$589M-299M,8,N,Y
NASDAQ:MTRX,NASDAQ,MTRX,MTRX,$589M-299M,8,Y,N
NYSE:TCI,NYSE,TCI,TCI,$589M-299M,8,Y,N
NASDAQ:PLAY,NASDAQ,PLAY,PLAY,$589M-299M,8,Y,N
NYSE:PAII,NYSE,PAII,PAII,$589M-299M,8,Y,N
NASDAQ:WSBF,NASDAQ,WSBF,WSBF,$589M-299M,8,Y,N
NASDAQ:PESI,NASDAQ,PESI,PESI,$589M-299M,8,Y,N
NASDAQ:XRX,NASDAQ,XRX,XRX,$589M-299M,8,Y,N
NASDAQ:ZURA,NASDAQ,ZURA,ZURA,$589M-299M,8,Y,N
AMEX:GORO,AMEX,GORO,GORO,$589M-299M,8,Y,N
NASDAQ:MBVI,NASDAQ,MBVI,MBVI,$589M-299M,8,Y,N
NYSE:SBXE,NYSE,SBXE,SBXE,$589M-299M,8,Y,N
NASDAQ:ECX,NASDAQ,ECX,ECX,$589M-299M,8,Y,N
TSX:TWM,TSX,TWM,TWM.TO,$589M-299M,8,N,N
TSX:PBL,TSX,PBL,PBL.TO,$589M-299M,8,N,N
TSX:SLVR,TSX,SLVR,SLVR.TO,$589M-299M,8,N,N
KRX:121600,KRX,121600,,$589M-299M,8,N,Y
NASDAQ:ARTNA,NASDAQ,ARTNA,ARTNA,$589M-299M,8,Y,N
NASDAQ:API,NASDAQ,API,API,$589M-299M,8,Y,N
NASDAQ:OYSE,NASDAQ,OYSE,OYSE,$589M-299M,8,Y,N
ASX:VYS,ASX,VYS,VYS.AX,$589M-299M,8,N,N
KRX:058650,KRX,058650,,$589M-299M,8,N,Y
KRX:053800,KRX,053800,,$589M-299M,8,N,Y
NASDAQ:XFOR,NASDAQ,XFOR,XFOR,$589M-299M,8,Y,N
NASDAQ:AXIN,NASDAQ,AXIN,AXIN,$589M-299M,8,Y,N
NYSE:PINE,NYSE,PINE,PINE,$589M-299M,8,Y,N
NASDAQ:BLZR,NASDAQ,BLZR,BLZR,$589M-299M,8,Y,N
NASDAQ:DSAC,NASDAQ,DSAC,DSAC,$589M-299M,8,Y,N
KRX:33637K,KRX,33637K,,$589M-299M,8,N,Y
KRX:001500,KRX,001500,,$589M-299M,8,N,Y
NASDAQ:AGCC,NASDAQ,AGCC,AGCC,$589M-299M,8,Y,N
NASDAQ:CV,NASDAQ,CV,CV,$589M-299M,8,Y,N
NYSE:NC,NYSE,NC,NC,$589M-299M,8,Y,N
NASDAQ:VALU,NASDAQ,VALU,VALU,$589M-299M,8,Y,N
KRX:001530,KRX,001530,,$589M-299M,8,N,Y
KRX:006110,KRX,006110,,$589M-299M,8,N,Y
NASDAQ:LRMR,NASDAQ,LRMR,LRMR,$589M-299M,8,Y,N
NYSE:MCI,NYSE,MCI,MCI,$589M-299M,8,Y,N
KRX:009410,KRX,009410,,$589M-299M,8,N,Y
ASX:JMS,ASX,JMS,JMS.AX,$589M-299M,8,N,N
NYSE:LDI,NYSE,LDI,LDI,$589M-299M,8,Y,N
NASDAQ:AIRS,NASDAQ,AIRS,AIRS,$589M-299M,8,Y,N
NASDAQ:AKBA,NASDAQ,AKBA,AKBA,$589M-299M,8,Y,N
KRX:056080,KRX,056080,,$589M-299M,8,N,Y
NASDAQ:AIRJ,NASDAQ,AIRJ,AIRJ,$589M-299M,8,Y,N
NASDAQ:ISSC,NASDAQ,ISSC,ISSC,$589M-299M,8,Y,N
NASDAQ:UXIN,NASDAQ,UXIN,UXIN,$589M-299M,8,Y,N
KRX:295310,KRX,295310,,$589M-299M,8,N,Y
KRX:284740,KRX,284740,,$589M-299M,8,N,Y
NASDAQ:ASPI,NASDAQ,ASPI,ASPI,$589M-299M,8,Y,N
NASDAQ:TLS,NASDAQ,TLS,TLS,$589M-299M,8,Y,N
NASDAQ:TSBK,NASDAQ,TSBK,TSBK,$589M-299M,8,Y,N
NASDAQ:TWIN,NASDAQ,TWIN,TWIN,$589M-299M,8,Y,N
NASDAQ:CZFS,NASDAQ,CZFS,CZFS,$589M-299M,8,Y,N
ASX:AEF,ASX,AEF,AEF.AX,$589M-299M,8,N,N
ASX:NMG,ASX,NMG,NMG.AX,$589M-299M,8,N,N
ASX:EHL,ASX,EHL,EHL.AX,$589M-299M,8,N,N
KRX:033500,KRX,033500,,$589M-299M,8,N,Y
NYSE:ONIT,NYSE,ONIT,ONIT,$589M-299M,8,Y,N
NASDAQ:TWFG,NASDAQ,TWFG,TWFG,$589M-299M,8,Y,N
TSX:TCL.A,TSX,TCL.A,TCL.A.TO,$589M-299M,8,N,N
TSX:JAG,TSX,JAG,JAG.TO,$589M-299M,8,N,N
KRX:145995,KRX,145995,,$589M-299M,8,N,Y
KRX:005257,KRX,005257,,$589M-299M,8,N,Y
KRX:039130,KRX,039130,,$589M-299M,8,N,Y
NASDAQ:SIMA,NASDAQ,SIMA,SIMA,$589M-299M,8,Y,N
KRX:059090,KRX,059090,,$589M-299M,8,N,Y
NASDAQ:BEAG,NASDAQ,BEAG,BEAG,$589M-299M,8,Y,N
NASDAQ:BLUW,NASDAQ,BLUW,BLUW,$589M-299M,8,Y,N
KRX:078130,KRX,078130,,$589M-299M,8,N,Y
KRX:00806K,KRX,00806K,,$589M-299M,8,N,Y
NASDAQ:SNDL,NASDAQ,SNDL,SNDL,$589M-299M,8,Y,N
NYSE:SEG,NYSE,SEG,SEG,$589M-299M,8,Y,N
NASDAQ:CEPL,NASDAQ,CEPL,CEPL,$589M-299M,8,Y,N
NASDAQ:OPTX,NASDAQ,OPTX,OPTX,$589M-299M,8,Y,N
NYSE:ODV,NYSE,ODV,ODV,$589M-299M,8,Y,N
NYSE:ZIP,NYSE,ZIP,ZIP,$589M-299M,8,Y,N
AMEX:ELMD,AMEX,ELMD,ELMD,$589M-299M,8,Y,N
NASDAQ:FNKO,NASDAQ,FNKO,FNKO,$589M-299M,8,Y,N
NASDAQ:PALI,NASDAQ,PALI,PALI,$589M-299M,8,Y,N
KRX:160190,KRX,160190,,$589M-299M,8,N,Y
NYSE:MLP,NYSE,MLP,MLP,$589M-299M,8,Y,N
NASDAQ:STTK,NASDAQ,STTK,STTK,$589M-299M,8,Y,N
NASDAQ:MRLN,NASDAQ,MRLN,MRLN,$589M-299M,8,Y,N
NASDAQ:RREV,NASDAQ,RREV,RREV,$589M-299M,8,Y,N
ASX:IPG,ASX,IPG,IPG.AX,$589M-299M,8,N,N
ASX:CUV,ASX,CUV,CUV.AX,$589M-299M,8,N,N
ASX:WC8,ASX,WC8,WC8.AX,$589M-299M,8,N,N
NYSE:YSG,NYSE,YSG,YSG,$589M-299M,8,Y,N
NASDAQ:NUAI,NASDAQ,NUAI,NUAI,$589M-299M,8,Y,N
TSX:BSX,TSX,BSX,BSX.TO,$589M-299M,8,N,N
TSX:CSW.B,TSX,CSW.B,CSW.B.TO,$589M-299M,8,N,N
TSX:CSW.A,TSX,CSW.A,CSW.A.TO,$589M-299M,8,N,N
TSX:TCL.B,TSX,TCL.B,TCL.B.TO,$589M-299M,8,N,N
TSX:KITS,TSX,KITS,KITS.TO,$589M-299M,8,N,N
KRX:005810,KRX,005810,,$589M-299M,8,N,Y
NASDAQ:OSS,NASDAQ,OSS,OSS,$589M-299M,8,Y,N
NASDAQ:RTAC,NASDAQ,RTAC,RTAC,$589M-299M,8,Y,N
NASDAQ:KROS,NASDAQ,KROS,KROS,$589M-299M,8,Y,N
NASDAQ:AMCX,NASDAQ,AMCX,AMCX,$589M-299M,8,Y,N
KRX:376300,KRX,376300,,$589M-299M,8,N,Y
NASDAQ:BMBL,NASDAQ,BMBL,BMBL,$589M-299M,8,Y,N
NASDAQ:VNDA,NASDAQ,VNDA,VNDA,$589M-299M,8,Y,N
NASDAQ:FERA,NASDAQ,FERA,FERA,$589M-299M,8,Y,N
KRX:015750,KRX,015750,,$589M-299M,8,N,Y
KRX:358570,KRX,358570,,$589M-299M,8,N,Y
NASDAQ:ALLT,NASDAQ,ALLT,ALLT,$589M-299M,8,Y,N
NASDAQ:LAB,NASDAQ,LAB,LAB,$589M-299M,8,Y,N
NASDAQ:PACH,NASDAQ,PACH,PACH,$589M-299M,8,Y,N
NASDAQ:DBVT,NASDAQ,DBVT,DBVT,$589M-299M,8,Y,N
NASDAQ:SHIP,NASDAQ,SHIP,SHIP,$589M-299M,8,Y,N
NASDAQ:NODK,NASDAQ,NODK,NODK,$589M-299M,8,Y,N
NASDAQ:OBA,NASDAQ,OBA,OBA,$589M-299M,8,Y,N
NASDAQ:PTLO,NASDAQ,PTLO,PTLO,$589M-299M,8,Y,N
